Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Arik Armstead,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,24,LDE,1329785,Fourty-niners,2017
Ray-Ray Armstrong,,,,,,,Q,,,,,,,,,,26,rlb,1000000,Fourty-niners,2017
Ronald Blair,IR,IR,IR,IR,IR,IR,IR,IR,,,,,IR,IR,,,,,,Fourty-niners,2017
Victor Bolden,,,,,,,,,,,,,,IR,IR,IR,,,,Fourty-niners,2017
Trent Brown,,,,,,,,Q,,,Q,Q,IR,O,IR,IR,24,RT,615000,Fourty-niners,2017
Aaron Burbridge,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Tank Carradine,,,,IR,IR,IR,IR,IR,IR,IR,,IR,,,,,,,,Fourty-niners,2017
Garrett Celek,,,,,,,,,,,,,,,Q,,29,TE,1550000,Fourty-niners,2017
Adrian Colbert,,,,,O,Q,,,,,O,Q,,,,,,,,Fourty-niners,2017
Brock Coyle,,,,Q,,,Q,,,,,,,,,,27,RLB,1000000,Fourty-niners,2017
Jayson DiManche,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Reuben Foster,,O,O,O,O,Q,Q,Q,Q,,,,,,,,23,MLB,465000,Fourty-niners,2017
Brandon Fusco,,,,,,,,Q,,,,,,,,,29,RG,1000000,Fourty-niners,2017
Pierre Garcon,,,,,,,,,O,IR,IR,IR,IR,IR,IR,IR,31,WR,3675000,Fourty-niners,2017
Joshua Garnett,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Jimmie Gilbert,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Garry Gilliam,,,,,,,,,O,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Marquise Goodwin,,,,,Q,,,Q,,,,,,,,,27,WR,1950000,Fourty-niners,2017
Eli Harold,,,Q,,,,,,,,,,,,,,23,LLB,634000,Fourty-niners,2017
Cole Hikutini,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Carlos Hyde,,,,Q,,,,,,,,,,,,,27,RB,822047,Fourty-niners,2017
Asa Jackson,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Chanceller James,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
BJ Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Chris Jones,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
D.J. Jones,,,,,,,,,O,,,,,,,,,,,Fourty-niners,2017
Don Jones,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Kyle Juszczyk,,,,Q,,O,O,,,,,,,,,,,,,Fourty-niners,2017
George Kittle,,,Q,,,,,,,O,,,,,,,24,te,465000,Fourty-niners,2017
Elijah Lee,,,,,,,,,,O,,,,,,,,,,Fourty-niners,2017
Aaron Lynch,Q,,,,,,O,O,O,O,,,,,,,,,,Fourty-niners,2017
Greg Mabin,,,,,,,,,,,,,,Q,D,,,,,Fourty-niners,2017
Erik Magnuson,,,,,,,,,,,,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Raheem Mostert,,,,,,,,,,,Q,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Donavin Newsom,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Eric Reid,,,O,O,O,Q,,,,,,,,,,,26,SS,5676000,Fourty-niners,2017
Malcolm Smith,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
Joe Staley,,,,,,,,,O,,,,,,,,,,,Fourty-niners,2017
Jaquiski Tartt,,,Q,Q,,,,,,IR,IR,IR,IR,IR,IR,IR,25,SS,792910,Fourty-niners,2017
Pita Taumoepenu,,,,Q,,,,,,,,,,,,,,,,Fourty-niners,2017
Trent Taylor,,,,,,,,,,O,Q,,,,,,,,,Fourty-niners,2017
Solomon Thomas,,,,,,,,,O,Q,Q,,,,,,22,RDE,465000,Fourty-niners,2017
Jimmie Ward,D,Q,Q,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,26,FS,690000,Fourty-niners,2017
Dekoda Watson,,,,,O,Q,Q,,,,,,,,,,,,,Fourty-niners,2017
Joe Williams,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2017
K'Waun Williams,,,,,,,,O,O,Q,,,,,,,26,db,615000,Fourty-niners,2017
