Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Mario Addison,,,,,,,,Q,,,O,O,Q,,,,,,,Panthers,2016
Derek Anderson,,,,,,,,,,,,,,,,O,,,,Panthers,2016
Kelvin Benjamin,,,,,,Q,,,,,,,,Q,,,25,WR,2090250,Panthers,2016
Tre Boston,,,,,,,,,,,Q,,,,,IR,24,FS,701367,Panthers,2016
James Bradberry,,,,,O,O,Q,,,,,,,,,,23,LCB,720152,Panthers,2016
Vernon Butler,Q,,,O,O,O,O,O,Q,,,,,,,,,,,Panthers,2016
LaRon Byrd,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Jeremy Cash,,,D,,,,,,,,,,,,,,,,,Panthers,2016
Kurt Coleman,,,,,,,,,,,,O,Q,,,,28,SS,2184375,Panthers,2016
Rakim Cox,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Thomas Davis,,,,,Q,,,,,,,,,,,,,,,Panthers,2016
Ryan Delaire,,,,IR,IR,IR,IR,IR,IR,IR,,,,,O,IR,,,,Panthers,2016
Devin Funchess,,,,,,,,,,,,,,,,IR,22,wr,1254747,Panthers,2016
Gino Gradkowski,,,,,,,,,Q,Q,Q,IR,IR,IR,IR,IR,,,,Panthers,2016
Charles Johnson,,,,,Q,Q,,,,,,,O,O,,Q,30,LDE,2562500,Panthers,2016
Devon Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Leonard Johnson,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,,Panthers,2016
Colin Jones,,,,,,,,,O,O,Q,,,,,,,,,Panthers,2016
Ryan Kalil,,,,,,,,IR,IR,Q,IR,IR,IR,IR,IR,IR,31,C,11829000,Panthers,2016
Luke Kuechly,,,,,,,,Q,,,O,O,Q,Q,,,,,,Panthers,2016
Andy Lee,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Kyle Love,,,,,,,,,Q,,,,,,,,,,,Panthers,2016
Dean Marlowe,D,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
David Mayo,,,,,,,,,,,,,O,Q,,,,,,Panthers,2016
Cam Newton,,,,,O,Q,,,,,,,,Q,,Q,27,QB,19500000,Panthers,2016
Kevin Norwood,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Michael Oher,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Greg Olsen,,,,,,,,,,,,,,,,Q,,,,Panthers,2016
Jordan Rigsbee,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Zack Sanchez,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Kawann Short,,,Q,,,,,,,,,,,,,,27,RDT,1473192,Panthers,2016
Paul Soliai,,,,,,O,Q,,,,,,,,,,,,,Panthers,2016
Jonathan Stewart,,Q,O,O,O,Q,,,,,,,,,,Q,29,RB,9550000,Panthers,2016
Shaq Thompson,,,,,,,,O,Q,,,,,,,,22,LLB,2001983,Panthers,2016
Trai Turner,,,Q,,,,,,,,,,,,,,,,,Panthers,2016
Daryl Williams,,,,,,,,,,,,O,O,O,,,24,RT,664280,Panthers,2016
Teddy Williams,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Panthers,2016
Daryl Worley,,,,,,,Q,Q,,,,,Q,,,,21,RCB,645921,Panthers,2016
