Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Kenny Bell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Brandon Boykin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Nick Boyle,,,,,,,,,Q,Q,,,,,,,24,TE,615000,Ravens,2017
Bam Bradley,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Michael Campanaro,,Q,Q,,,,,D,O,Q,IR,,,,,,,,,Ravens,2017
Maurice Canady,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,Q,Q,,,,,Ravens,2017
Chuck Clark,,,,,,,,,O,Q,,,,,,,,,,Ravens,2017
Alex Collins,,,,,,,,,,,,Q,,,,,23,RB,508235,Ravens,2017
Carl Davis,,,,,,Q,Q,,,,,,,,Q,,25,RDE,630750,Ravens,2017
Kenneth Dixon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Jermaine Eluemunor,IR,IR,,,,,,,,,O,O,Q,Q,IR,Q,,,,Ravens,2017
Joe Flacco,,,,,,,,,Q,,,,,,,,32,QB,6000000,Ravens,2017
Crockett Gillmore,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Jaylen Hill,,O,O,O,D,Q,Q,,,,,,,,,IR,,,,Ravens,2017
Austin Howard,,,,,,,,,,,Q,,,,,Q,30,RT,1525000,Ravens,2017
Marlon Humphrey,,,,,,,,,,,,Q,,,,,,,,Ravens,2017
Tony Jefferson,,,,,,,,Q,,,,,,,,,25,SS,3000000,Ravens,2017
Ryan Jensen,,,,,,,,,Q,,,,,Q,,,26,C,1797000,Ravens,2017
Dieugot Joseph,,,O,,,,,,,,,,,,,,,,,Ravens,2017
Jeremy Langford,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Anthony Levine,,,Q,,Q,Q,Q,Q,,,,,,,Q,,,,,Ravens,2017
Alex Lewis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Jeremy Maclin,,,,,Q,Q,Q,Q,Q,,,,Q,,D,D,29,WR,1000000,Ravens,2017
Ryan Mallett,,,,,,,,,,,,,,Q,,,,,,Ravens,2017
Chris Matthews,,,Q,,,,D,D,,,,,,,,,,,,Ravens,2017
Vince Mayle,,,,,,,,,Q,,,,,,,,,,,Ravens,2017
Albert McClellan,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Chris Moore,,,,,,,,,,,,,,Q,,,,,,Ravens,2017
C.J. Mosley,,,,,,,,,,,Q,Q,Q,,,,,,,Ravens,2017
Patrick Onwuasor,,,,,,,,Q,,,,,,,,,25,RILB,540000,Ravens,2017
Breshad Perriman,,,,,,Q,O,Q,,,,,,,,,,,,Ravens,2017
Michael Pierce,,,,,,,,,Q,,,,,,,,25,NT,540000,Ravens,2017
Sheldon Price,IR,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Patrick Ricard,,,,,,,,,,,,,,,,Q,,,,Ravens,2017
Al-Hajj Shabazz,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Nico Siragusa,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Matt Skura,,,,,,O,O,Q,,,,,,,,,24,RG,410294,Ravens,2017
Jimmy Smith,,,,,Q,Q,Q,Q,Q,Q,Q,Q,IR,IR,IR,IR,29,RCB,775000,Ravens,2017
Za'Darius Smith,,O,Q,,,,,,,,,,D,Q,,,,,,Ravens,2017
Ronnie Stanley,,,,,,,Q,,Q,D,Q,Q,,,Q,,23,LT,1381106,Ravens,2017
Terrell Suggs,,,,,,,,Q,,,Q,,,,,,,,,Ravens,2017
Brent Urban,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Mike Wallace,,,,,,,Q,Q,Q,,,,,Q,,Q,31,WR,4750000,Ravens,2017
Ben Watson,,,,Q,Q,,Q,Q,,,,,,,,,37,TE,1250000,Ravens,2017
Lardarius Webb,,,,,Q,,Q,,Q,,,,,,,,,,,Ravens,2017
Eric Weddle,,,,,,,,Q,,,,,,,,,,,,Ravens,2017
Terrance West,,,Q,,,O,O,O,O,Q,Q,,,,,,,,,Ravens,2017
Tim White,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Brandon Williams,,,O,O,O,D,Q,,,,,,,,,Q,28,LDE,775000,Ravens,2017
Maxx Williams,,,O,O,O,Q,O,O,Q,,,,,,,,23,TE,803431,Ravens,2017
Tim Williams,,Q,,,,D,O,D,Q,Q,,,,,,,,,,Ravens,2017
Danny Woodhead,,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,Ravens,2017
Marshal Yanda,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
Tavon Young,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2017
