Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Brian Allen,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,24,C,570000,Rams,2019
Austin Blythe,,,Q,,,,,,,,,,,,,,27,RG,2025000,Rams,2019
Malcolm Brown,,,,,,,D,O,,,,,,,,,,,,Rams,2019
Josh Carraway,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Rams,2019
Brandin Cooks,,,,,,,,,O,O,,,,,,,26,WR,1000000,Rams,2019
Aaron Donald,,,Q,,,,,,,,,,,,,,,,,Rams,2019
Gerald Everett,,,,,,,,,,Q,,O,O,O,,,,,,Rams,2019
Todd Gurley,,,,,,D,,,,,,,,,,,25,RB,5000000,Rams,2019
Bryce Hager,,,,,O,,Q,O,O,IR,IR,IR,IR,IR,IR,IR,,,,Rams,2019
Dominique Hatfield,IR,IR,,,,,,,,,,,,,,,,,,Rams,2019
Rob Havenstein,,,,,,,,,,O,O,O,D,D,,,27,RT,2500000,Rams,2019
Darrell Henderson,,,,,,,,,,,,,,,,IR,,,,Rams,2019
Tyler Higbee,,,O,,,,,,,Q,,,,,,,26,TE,2025000,Rams,2019
Troy Hill,,,,,,,,Q,,,,,,,O,D,28,LCB,2025000,Rams,2019
John Johnson,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,24,ss,677000,Rams,2019
Micah Kiser,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Rams,2019
Justin Lawler,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Rams,2019
Clay Matthews,,,,,,O,O,O,,,,,,,,,33,LILB,3000000,Rams,2019
Johnny Mundt,,,,,,,,,,Q,,,,,,,,,,Rams,2019
Jojo Natson,,,,,,,,,Q,,,,IR,IR,IR,IR,,,,Rams,2019
Joseph Noteboom,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,24,lg,626626,Rams,2019
Natrez Patrick,,,,,,,,,,,Q,,,,,,,,,Rams,2019
Jalen Ramsey,,,,,,,,,,,,,,,,O,,,,Rams,2019
Taylor Rapp,,,,,D,,,,,,,,,,,,22,SS,495000,Rams,2019
Aqib Talib,,,,,,O,IR,IR,IR,,,,,,,,33,rcb,8000000,Rams,2019
Darious Williams,,,,,,,,,,O,O,O,,,,,,,,Rams,2019
Trevon Young,IR,IR,,,,,,,,,,,,,,,,,,Rams,2019
Greg Zuerlein,,,,,,,,,,,,,,,Q,,,,,Rams,2019
