Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Troy Apke,,O,O,O,O,D,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Tony Bergstrom,,,,,,,,,,,Q,,O,O,Q,Q,32,RG,790000,WFT,2018
Kapri Bibbs,,,,,,,,Q,,,,,,,,,,,,WFT,2018
Zach Brown,,,Q,,,,,,,,,Q,Q,,,,29,LILB,1000000,WFT,2018
Tyler Catalina,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Geron Christian,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Jonathan Cooper,,,,,,,,,,,,,IR,IR,IR,IR,,,,WFT,2018
Jamison Crowder,,,,,Q,O,O,O,Q,O,Q,Q,,,,,25,WR,1907000,WFT,2018
Robert Davis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Vernon Davis,,,,,,,,,,,,,,,Q,D,34,TE,3750000,WFT,2018
Josh Doctson,,,,Q,Q,,,,,,,,Q,Q,Q,Q,26,WR,1363604,WFT,2018
Quinton Dunbar,,,,,,Q,Q,,Q,Q,Q,IR,IR,IR,IR,IR,26,lcb,750000,WFT,2018
Manasseh Garner,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Derrius Guice,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Maurice Harris,O,Q,Q,,,,,,,,,,,,IR,O,26,WR,630000,WFT,2018
Joshua Holsey,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,,,,WFT,2018
Dustin Hopkins,,,,,,,,,,Q,,,,,,,,,,WFT,2018
Austin Howard,,,,,,,,,,,,,,,Q,IR,,,,WFT,2018
Matthew Ioannidis,,,,,,,,,,,,Q,Q,Q,Q,Q,24,RDE,630000,WFT,2018
Danny Johnson,,,,,,Q,,,,,,,,,IR,IR,,,,WFT,2018
Robert Kelley,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Zac Kerin,,,,,,,,,,,,,,,,Q,,,,WFT,2018
Arie Kouandjio,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Shawn Lauvao,,,O,O,D,Q,,,IR,IR,IR,IR,IR,IR,IR,IR,31,LG,950000,WFT,2018
Byron Marshall,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,,,,,,,,WFT,2018
Alex McCalister,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Colt McCoy,,,,,,,,,,,,,IR,IR,IR,IR,,,,WFT,2018
Stacy McGee,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,WFT,2018
Cassanova McKinzy,,,,,,,,,,,,IR,IR,IR,IR,IR,,,,WFT,2018
Morgan Moses,,Q,,,,,,,Q,,,Q,,Q,,,27,RT,3250000,WFT,2018
Montae Nicholson,,,,,,,,Q,,Q,,,,Q,IR,IR,23,ss,555000,WFT,2018
Ty Nsekhe,,,,,,,,,,,,,,Q,Q,O,33,lt,2914000,WFT,2018
Samaje Perine,,,,,,,,,,O,Q,,,,,,,,,WFT,2018
Adrian Peterson,,,,,Q,Q,,,,,,Q,,,,,33,RB,1015000,WFT,2018
Trey Quinn,,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,IR,IR,IR,IR,,,,WFT,2018
Jordan Reed,,,,,,,,,,,,Q,,IR,IR,IR,28,TE,8250000,WFT,2018
Paul Richardson,,Q,Q,,Q,D,Q,Q,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Chase Roullier,,,,,,,,,,,,,Q,,,,25,C,555000,WFT,2018
Brandon Scherff,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,27,RG,705000,WFT,2018
Tim Settle,,,,,,,,,,,,,,,Q,,,,,WFT,2018
Cam Sims,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2018
Alex Smith,,,,,,,,,,,IR,IR,IR,IR,IR,IR,34,QB,13000000,WFT,2018
Nick Sundberg,,,,,,,,,,,,,,Q,IR,IR,,,,WFT,2018
Chris Thompson,,,,,Q,Q,Q,O,O,O,O,,,Q,,,,,,WFT,2018
Zach Vigil,,,,,Q,,,,,,,,,,,,,,,WFT,2018
Trent Williams,,,,Q,,,,O,O,Q,Q,,,,,,,,,WFT,2018
