Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Martavis Bryant,,,,,,Q,,,,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Shilique Calhoun,,,,,,,,,,,,,IR,IR,IR,IR,,,,Raiders,2018
T.J. Clemmings,,,,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Gareon Conley,,,,,,,,Q,,Q,,,,,Q,Q,23,RCB,940792,Raiders,2018
Andrew DePaola,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Justin Ellis,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,Raiders,2018
Jon Feliciano,,,,,,,,,,,,,,IR,IR,IR,,,,Raiders,2018
Leon Hall,,,,,,,,,,,IR,O,IR,IR,IR,IR,,,,Raiders,2018
P.J. Hall,,O,O,Q,,,,,,,,,,,,,23,ldt,480000,Raiders,2018
Dwayne Harris,,Q,,,,,,,,,,,,,,,,,,Raiders,2018
Maurice Hurst Jr.,,,,,,,,,,,,Q,Q,Q,Q,Q,23,LDT,480000,Raiders,2018
Gabe Jackson,,Q,,,,,,,,,,,,IR,IR,IR,27,RG,4250000,Raiders,2018
Karl Joseph,,,,O,O,Q,,,,,,,,,,,25,FS,1530392,Raiders,2018
Arden Key,,,,,,,,,,,,Q,,,,,22,RDE,480000,Raiders,2018
Brandon LaFell,,,,,,,,,,,IR,IR,IR,IR,IR,IR,32,wr,915000,Raiders,2018
Marshawn Lynch,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,32,rb,2500000,Raiders,2018
Khalil Mack,IR,IR,,,IR,,IR,IR,,,IR,,,,IR,,,,,Raiders,2018
Doug Martin,,,,,,,,,,,,,Q,,,,29,RB,850000,Raiders,2018
Dexter McDonald,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Montrel Meander,,,,,,,,,,,,,,,,O,,,,Raiders,2018
Obi Melifonwu,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,IR,IR,IR,,,,Raiders,2018
Tevin Mitchel,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Jordy Nelson,,,,,,,,,,O,Q,,,,,,33,WR,3400000,Raiders,2018
Nick Nelson,,,Q,,,,,,,Q,,,,,,,,,,Raiders,2018
Reggie Nelson,,,,,,,,,,,,,IR,IR,IR,IR,35,FS,1150000,Raiders,2018
Mike Nugent,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Kelechi Osemele,,,,,Q,D,Q,Q,,,,,Q,Q,,,29,LG,9700000,Raiders,2018
Donald Penn,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Eddy Pineiro,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Brian Price,Q,,,,,,,,,,,,,,,,,,,Raiders,2018
Shaquille Richardson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Seth Roberts,,,,,,,,,,,,,Q,,,,27,WR,2250000,Raiders,2018
Dominique Rodgers-Cromartie,,,,Q,,,,,,,,,,,,,,,,Raiders,2018
Ahtyba Rubin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Frostee Rucker,,,,,,D,,,,,,,,,,,35,LDE,1015000,Raiders,2018
Jacquies Smith,,,,,,,,,,,,IR,IR,,IR,IR,,,,Raiders,2018
Eddie Vanderdoes,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Chris Warren,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
DeAndre Washington,O,Q,,,,,,,,,,,,,,,,,,Raiders,2018
Griff Whalen,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Raiders,2018
Kyle Wilber,,,,,,,,,,Q,,,Q,Q,,,,,,Raiders,2018
Daryl Worley,,,,,,,Q,Q,,,,Q,Q,,Q,,23,LCB,481767,Raiders,2018
