Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Mackensie Alexander,,,,,,,,,,,,D,,Q,IR,IR,,,,Vikings,2016
Matt Asiata,,,,,,,,,,,,,,Q,,,29,rb,760000,Vikings,2016
Joe Berger,,,,,,,,,,,,O,O,Q,,,34,C,985000,Vikings,2016
Alex Boone,,,,,,,,O,,,,,,,,D,29,LG,1600000,Vikings,2016
Teddy Bridgewater,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Scott Crichton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Stefon Diggs,,,,,D,Q,,,,,Q,Q,,,Q,D,23,WR,525000,Vikings,2016
Nick Easton,O,,,,,,,,,,,,,,,,24,c,525000,Vikings,2016
Antone Exum,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Sharrif Floyd,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Brandon Fusco,,,,,,,,,,,,,,O,O,,28,RG,3120000,Vikings,2016
Michael Griffin,IR,IR,IR,IR,IR,IR,IR,,,IR,IR,IR,,IR,,,,,,Vikings,2016
Mike Harris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Taylor Heinicke,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Tom Johnson,,,,,,,,Q,,,,,,,,IR,,,,Vikings,2016
Linval Joseph,,,,,,,,,Q,,,,,,,,,,,Vikings,2016
Matt Kalil,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Eric Kendricks,,,,,,,,O,,Q,Q,,,,,,24,MLB,669360,Vikings,2016
Zac Kerin,,,,,,,O,O,Q,,,,,,,,,,,Vikings,2016
Zach Line,,,,,,,,,,,,,,,O,,,,,Vikings,2016
Jake Long,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Jerick McKinnon,Q,,,,,,O,Q,,,,,,,,,24,RB,610000,Vikings,2016
David Morgan,,,,O,O,,,,,,,,,,,,,,,Vikings,2016
Terence Newman,,,,,,,,,,,D,Q,,,,,38,LCB,1650000,Vikings,2016
Adrian Peterson,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,O,O,,,,Vikings,2016
Jabari Price,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Xavier Rhodes,,O,Q,,,,,,,,,,,,,,,,,Vikings,2016
Edmond Robinson,,,,,,,,,,,,,Q,,,,,,,Vikings,2016
Andrew Sendejo,,,,,,,O,Q,,,,,,,,O,29,SS,950000,Vikings,2016
Marcus Sherels,,,,,,,Q,,O,Q,O,O,Q,,,,,,,Vikings,2016
Andre Smith,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2016
Harrison Smith,,,,,,,,,,,Q,,O,O,Q,,,,,Vikings,2016
Laquon Treadwell,,,,,,Q,,,Q,,,,,O,O,D,,,,Vikings,2016
Trae Waynes,,,,,,,,,,,,,,O,,,24,DB,1023381,Vikings,2016
Jarius Wright,,,,,,D,Q,,,,,,,,,,,,,Vikings,2016
