Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Mackensie Alexander,,O,O,Q,O,,,,,,,,,,,Q,,,,Vikings,2019
Ade Aruna,IR,IR,IR,,,,,,,,,,,,,,,,,Vikings,2019
Anthony Barr,,,Q,,,,,,,,,,,,,,,,,Vikings,2019
Chad Beebe,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Vikings,2019
Tashawn Bower,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,Vikings,2019
Kentrell Brothers,,,,O,O,Q,Q,,,,,,,,,,,,,Vikings,2019
Tyler Conklin,Q,,,,,,,,,,,,,,,,,,,Vikings,2019
Dalvin Cook,,,,,,,,,,,,,,,O,O,,,,Vikings,2019
Stefon Diggs,Q,,,,,,,,,,,,,,,,26,WR,8900000,Vikings,2019
Josh Doctson,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,Vikings,2019
Pat Elflein,,Q,Q,,,,,,,,,,,,,,25,LG,809500,Vikings,2019
Mark Fields II,,Q,,,,,,,,,,,,,,,,,,Vikings,2019
Ben Gedeon,,Q,Q,,,O,O,,,,,O,IR,IR,IR,IR,25,LLB,645000,Vikings,2019
Anthony Harris,,,,,,,,,,,O,Q,,,,,28,FS,3095000,Vikings,2019
Jalyn Holmes,,,,,,,,Q,,,,,,,,,,,,Vikings,2019
Mike Hughes,O,D,Q,,,,,,,,,,,,,,,,,Vikings,2019
Olabisi Johnson,,,,,,,,,,,,,,Q,,,,,,Vikings,2019
Brett Jones,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Vikings,2019
Linval Joseph,,,,,,,,,,O,O,Q,,,,,31,LDT,8900000,Vikings,2019
Jayron Kearse,,,,,,,,,,,,,,O,,Q,,,,Vikings,2019
Eric Kendricks,,,,,,,,,,,,,,,,O,,,,Vikings,2019
Josh Kline,,,,O,,O,,,,,O,,,,,,30,G,1450000,Vikings,2019
Alexander Mattison,,,,,,,,,,,,,,O,Q,Q,,,,Vikings,2019
David Morgan,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,Vikings,2019
Ifeadi Odenigbo,,,,,,,,,,,,,,,,,,,,Vikings,2019
Riley Reiff,,,,,,,,,,,,,Q,,,,31,LT,9400000,Vikings,2019
Xavier Rhodes,,,,,,,,,,,,,,Q,,,,,,Vikings,2019
Marcus Sayles,,,,,,,,,,,,,,,,,,,,Vikings,2019
Andrew Sendejo,,,,,,,,,,O,Q,,,,,,,,,Vikings,2019
Harrison Smith,,,,,,,,,,,,Q,,,,,,,,Vikings,2019
Shamar Stephen,,,,,,,,,,,,Q,,,,,28,RDT,900000,Vikings,2019
Adam Thielen,,,,,,,,O,Q,O,O,Q,D,,,,29,WR,5850000,Vikings,2019
Armon Watts,,,,,,,,,,,,,,,,,,,,Vikings,2019
Trae Waynes,,,,,,,,,,Q,,,,,,,27,CB,9069000,Vikings,2019
Stephen Weatherly,,,,,,,,,,Q,,,,,,,,,,Vikings,2019
Isaiah Wharton,IR,IR,IR,IR,IR,,,,,,,,,,,,,,,Vikings,2019
