Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Kyle Arrington,,,,,,,,,,,,,,D,,,,,,Ravens,2015
Nick Boyle,,,,,,,,,,D,P,,,,,,,,,Ravens,2015
Terrence Brooks,,,,,,O,O,P,,,,,,,,,,,,Ravens,2015
Marlon Brown,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Michael Campanaro,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Chris Canty,P,P,O,O,O,O,P,,P,P,,P,P,IR,IR,IR,33,RDE,1735000,Ravens,2015
Will Davis,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Elvis Dumervil,,,,,,Q,P,,,P,,,P,P,,P,,,,Ravens,2015
Matt Elam,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Joe Flacco,,,,,,,,,,,IR,IR,IR,IR,IR,IR,30,QB,14550000,Ravens,2015
Chase Ford,,,,,,,,,,,D,IR,IR,IR,IR,IR,,,,Ravens,2015
Justin Forsett,,P,,,,Q,,,,,IR,IR,IR,IR,IR,IR,30,RB,1600000,Ravens,2015
Crockett Gillmore,,,,O,O,Q,,,P,,,,IR,IR,IR,IR,24,TE,636504,Ravens,2015
Chris Givens,,,,,,Q,,,,,,,,,,,26,wr,,Ravens,2015
Will Hill,,,P,,,,,,,,,,,,,,25,SS,2416045,Ravens,2015
Asa Jackson,,,,,,,Q,,,,,,,,,,,,,Ravens,2015
Timmy Jernigan,D,P,,,,,,,,,,,,,,,23,LDE,996114,Ravens,2015
Kyle Juszczyk,,,,,,,,,,,,,,,,P,24,RB,660146,Ravens,2015
Kendrick Lewis,,,,,,,Q,Q,,,,,,,,,27,FS,1266666,Ravens,2015
Albert McClellan,,,,,P,,,,,,,,,D,D,Q,,,,Ravens,2015
Rashaan Melvin,D,Q,,,,,,,,,,,,,,,,,,Ravens,2015
Eugene Monroe,,O,,O,P,,,D,P,,IR,IR,O,IR,IR,IR,28,lt,7700000,Ravens,2015
C.J. Mosley,,,P,,,,,,,,,,,,,,23,LILB,1997273,Ravens,2015
Kelechi Osemele,,,,,,,,Q,,Q,D,P,,P,,,26,LG,1064595,Ravens,2015
Breshad Perriman,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Dennis Pitta,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Allen Reisner,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Matt Schaub,,,,,,,,,,,,,Q,P,,,,,,Ravens,2015
Daryl Smith,P,P,,,P,P,P,,P,P,,P,P,P,P,P,33,RILB,3875000,Ravens,2015
Jimmy Smith,,,,,,,,,,,,,P,,P,,27,RCB,3600000,Ravens,2015
Steve Smith,,,,,D,Q,,P,IR,IR,IR,IR,IR,IR,IR,IR,36,WR,4166666,Ravens,2015
Terrell Suggs,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Lorenzo Taliaferro,O,P,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Brent Urban,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,Ravens,2015
Ricky Wagner,,,,,,,,,,,,P,P,,P,,26,RT,621140,Ravens,2015
Tray Walker,,,Q,,,,,O,P,,,,,,,,,,,Ravens,2015
Darren Waller,,Q,,,,O,P,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Lardarius Webb,,,,,,D,Q,,,,,,,,,,30,LCB,9250000,Ravens,2015
Terrance West,,,,,,,,,,,,,,Q,,,,,,Ravens,2015
Brandon Williams,,,,,,,,,,,,,P,,,,26,NT,713750,Ravens,2015
Maxx Williams,,,,,,,O,Q,,,,O,P,,,,21,te,736861,Ravens,2015
Julian Wilson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2015
Shareece Wright,,,,,,,,,,,Q,,,,,,28,lcb,,Ravens,2015
Marshal Yanda,,,,,P,Q,P,,,,,,,P,,,,,,Ravens,2015
Jeremy Zuttah,,,,,,,,,Q,IR,IR,IR,IR,IR,IR,IR,29,C,3700000,Ravens,2015
