Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Azeez Al-Shaair,,,,,,,,,,O,,,,,,,,,,Fourty-niners,2019
Kwon Alexander,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,25,LLB,1750000,Fourty-niners,2019
Ronald Blair,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Nick Bosa,Q,Q,Q,,,,,,,,,,,,,,,,,Fourty-niners,2019
Matt Breida,,,,,,,,Q,,D,D,Q,,,,,24,rb,645000,Fourty-niners,2019
Garrett Celek,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,,IR,IR,IR,,,,Fourty-niners,2019
Adrian Colbert,IR,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
Shon Coleman,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Tevin Coleman,,O,O,Q,,,,,,,,,,,,,26,RB,1550000,Fourty-niners,2019
Chris Edwards,,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
Dee Ford,,,Q,Q,,,,,,,O,O,,O,O,O,,,,Fourty-niners,2019
Marquise Goodwin,,,,,,,Q,,,,,,Q,IR,IR,IR,29,wr,2950000,Fourty-niners,2019
Robbie Gould,,,,,,,,,D,D,D,,,,,,,,,Fourty-niners,2019
Tim Harris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Willie Henry,,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
Jalen Hurd,O,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
D.J. Jones,,,,,,O,,,,O,,,,O,IR,IR,24,LDT,645000,Fourty-niners,2019
Kyle Juszczyk,,,,,O,O,O,O,,,,,,,,,,,,Fourty-niners,2019
Derrick Kindred,,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
George Kittle,,,,,Q,,,,D,D,Q,,,,,,,,,Fourty-niners,2019
Jonathan Kongbo,,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
Andrew Lauderdale,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Mike McGlinchey,,,,,O,O,O,O,Q,,,,,,,,24,RT,570000,Fourty-niners,2019
Jerick McKinnon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Damontre Moore,,,,,,,,,,,,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Raheem Mostert,,,,,,Q,Q,Q,Q,Q,,,,,,,,,,Fourty-niners,2019
Michael Person,,,,,,,,,,,,,,,Q,Q,31,G,1450000,Fourty-niners,2019
Dante Pettis,,,,,,,,,,Q,,O,Q,,,,,,,Fourty-niners,2019
Shawn Poindexter,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Weston Richburg,Q,,,,,,,,,,,,,IR,IR,IR,28,C,5500000,Fourty-niners,2019
Deebo Samuel,,,,,,O,,,,,Q,,,,,,23,WR,495000,Fourty-niners,2019
Emmanuel Sanders,,,,,,,,,,Q,Q,,,,,,32,WR,,Fourty-niners,2019
Richard Sherman,,,,,,,,,,,,,,O,,,,,,Fourty-niners,2019
Joe Staley,,,O,O,O,O,D,D,Q,O,O,Q,Q,,,,35,lt,8050000,Fourty-niners,2019
Kentavius Street,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,Fourty-niners,2019
Jaquiski Tartt,,,Q,,,,,,,,,,O,O,O,D,27,SS,3000000,Fourty-niners,2019
Jullian Taylor,,,,,,,,,,,,,O,O,O,O,,,,Fourty-niners,2019
Trent Taylor,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Levine Toilolo,,,,,,,Q,Q,,,,,,,,,,,,Fourty-niners,2019
Jason Verrett,Q,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Fourty-niners,2019
Jimmie Ward,O,Q,Q,,,,,,,,,,,,,,28,FS,2000000,Fourty-niners,2019
Leonard Wester,,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
K'Waun Williams,Q,,,,,,,,,,,,,O,,,28,DB,1550000,Fourty-niners,2019
Nick Williams,IR,,,,,,,,,,,,,,,,,,,Fourty-niners,2019
Ahkello Witherspoon,,,,O,O,O,O,O,Q,Q,,,,,,,24,RCB,815375,Fourty-niners,2019
