Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Spencer Long,Q,,,,,,O,D,Q,IR,IR,IR,IR,IR,IR,IR,27,c,1787000,WFT,2017
Byron Marshall,,,,,,,,,,,,,,IR,IR,IR,,,,WFT,2017
Keith Marshall,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Terrell McClain,,,,,,,,,,,O,O,Q,Q,Q,Q,,,,WFT,2017
Stefan McClure,,,,,,Q,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Fabian Moreau,,,,,,,Q,,,,,,,,,,,,,WFT,2017
Morgan Moses,,,,,,,Q,,Q,,Q,Q,Q,Q,Q,,26,RT,1297000,WFT,2017
Trent Murphy,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Montae Nicholson,,,Q,,,,,Q,Q,Q,IR,IR,IR,IR,IR,IR,22,ss,465000,WFT,2017
Josh Norman,,,Q,,O,O,Q,,,,,,,,,,30,RCB,16500000,WFT,2017
Ty Nsekhe,,,,O,O,O,O,D,Q,Q,Q,Q,,,,,32,lt,690000,WFT,2017
Niles Paul,,,,,,,,O,Q,Q,,,,,,,28,TE,1750000,WFT,2017
Samaje Perine,,,,,,,,,,,Q,,,,Q,,22,RB,465000,WFT,2017
Terrelle Pryor,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Brian Quick,,,,,,,,,Q,Q,,,,,,,,,,WFT,2017
Jordan Reed,,,Q,Q,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,27,te,3750000,WFT,2017
Chase Roullier,,,,,,,,,,,O,O,Q,Q,,,24,C,465000,WFT,2017
Brandon Scherff,,,,,,,Q,Q,Q,Q,Q,Q,,,,,,,,WFT,2017
Preston Smith,,,,,,,Q,,,,,,,,,,25,LOLB,960395,WFT,2017
Martrell Spaight,,,,,,,,Q,,,Q,Q,Q,,,Q,24,lb,615000,WFT,2017
D.J. Swearinger,,,,Q,,,,,,,,,,,,,26,FS,2000000,WFT,2017
Phil Taylor,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Chris Thompson,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Kendal Thompson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2017
Trent Williams,,,,,Q,Q,Q,D,Q,Q,Q,Q,Q,IR,O,IR,,,,WFT,2017
