Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Dominique Alexander,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Chris Barker,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Briean Boddy-Calhoun,,,,,,,,,,,,,Q,D,Q,Q,24,fs,540000,Browns,2017
Kenny Britt,,,,,D,Q,Q,,,,,,,,,,,,,Browns,2017
James Burgess,,,,,,D,O,,,,,,,,,,23,RLB,465000,Browns,2017
Ibraheim Campbell,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,,Browns,2017
Tank Carder,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Sammie Coates,,,D,Q,,,Q,,,,O,O,Q,,,,,,,Browns,2017
Corey Coleman,,,IR,IR,IR,IR,IR,IR,IR,,,,,,,,23,WR,979773,Browns,2017
Shon Coleman,,,,,,Q,,,,Q,,,,,,,26,RT,568000,Browns,2017
Trevon Coley,,,,,,,,Q,,,,,,,,,23,LDT,465000,Browns,2017
Jamie Collins,,,O,O,D,,,,,IR,IR,IR,IR,IR,IR,IR,28,rlb,4750000,Browns,2017
Seth Devalve,,,,,,,,,,,,,Q,,,,,,,Browns,2017
Myles Garrett,,O,D,Q,,,,O,,,,,,,,,22,LDE,465000,Browns,2017
Matt Hazel,,,,,,,,,,,,,,Q,Q,,,,,Browns,2017
Darius Hillary,,,,,,,,,,,,,,Q,,,,,,Browns,2017
Tyrone Holmes,,,,,,,,,,,,,Q,,,,,,,Browns,2017
Darius Jackson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Roderick Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Derrick Kindred,,,,,,,,,,,,,,,IR,IR,24,FS,540000,Browns,2017
Jordan Leslie,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Matt McCants,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Jason McCourty,,,,,,,Q,D,,,,,,,,,30,LCB,1500000,Browns,2017
T.Y. McGill,,O,Q,,,,,,,,,,,,,,,,,Browns,2017
Jamie Meder,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Emmanuel Ogbah,,,,,,,,,,,IR,IR,IR,IR,IR,IR,24,RDE,750438,Browns,2017
Jabrill Peppers,,,,,,,Q,Q,,,,,D,,,,22,SS,465000,Browns,2017
Reggie Porter,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Ed Reynolds,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
Danny Shelton,Q,,,Q,,,,,,,,,Q,,,,24,RDT,1498970,Browns,2017
Derron Smith,,,,,,,,,,,D,,,,,Q,,,,Browns,2017
Jamar Taylor,,,,,,,,,,Q,,,,Q,Q,Q,27,RCB,2500000,Browns,2017
Randall Telfer,,,,Q,,,,,,,,,,,,,25,TE,540000,Browns,2017
Joe Thomas,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,33,lt,8800000,Browns,2017
J.C. Tretter,,,,,,Q,,,,Q,,,,,,,26,C,2000000,Browns,2017
Danny Vitale,,,,,,,,,,,,,,,,O,24,FB,540000,Browns,2017
Howard Wilson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
James Wright,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2017
