Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Oday Aboushi,,,,,,,,,,,IR,IR,IR,IR,IR,IR,26,RG,775000,Seahawks,2017
D.J. Alexander,,,Q,,,,,,Q,,Q,Q,,,O,O,,,,Seahawks,2017
Cliff Avril,,,,,IR,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Doug Baldwin,,,,Q,,,,,,,,,,,,,,,,Seahawks,2017
Michael Bennett,,,,,,Q,,,,,,,,,,,,,,Seahawks,2017
Justin Britt,,,,,,,Q,,,,,,,,,,26,C,891400,Seahawks,2017
Duane Brown,,,,,,,,,,Q,Q,Q,,,,,,,,Seahawks,2017
Chris Carson,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Kam Chancellor,,,,,,,,Q,,IR,IR,IR,IR,O,IR,IR,29,SS,3000000,Seahawks,2017
Frank Clark,Q,,,,,,,,,,,,,,Q,,24,RDE,774294,Seahawks,2017
Marcus Cromartie,IR,IR,IR,IR,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Mike Davis,,,,,,,,,,,D,,,,,,24,RB,253235,Seahawks,2017
DeAndre Elliott,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
George Fant,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Josh Forrest,,,,,,,,,,,,O,IR,IR,IR,IR,,,,Seahawks,2017
Terence Garvin,,D,Q,,,,,,,,,,,,,,,,,Seahawks,2017
Jimmy Graham,,,Q,,,,,,,,Q,Q,,,,,,,,Seahawks,2017
Shaquill Griffin,,,,,,,,,,,O,,,,,,22,RCB,465000,Seahawks,2017
Quinton Jefferson,,,,,O,,,,,,,,,,,,,,,Seahawks,2017
Luke Joeckel,,,,,,O,O,O,O,O,Q,,,,,Q,26,LG,2750000,Seahawks,2017
Nazair Jones,,,,,,Q,,,,,,IR,IR,IR,IR,O,,,,Seahawks,2017
Dion Jordan,IR,IR,IR,IR,IR,IR,IR,IR,,,Q,D,Q,,,,,,,Seahawks,2017
Eddie Lacy,,,,,,,,,O,,,,,,,,,,,Seahawks,2017
Jeremy Lane,,,,,D,D,Q,Q,,,,,,,,,27,rcb,4000000,Seahawks,2017
Tyler Lockett,Q,,,,,,,,,,,,,,,,25,WR,695000,Seahawks,2017
Marcus Lucas,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Tre Madden,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Dewey McDonald,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Bradley McDougald,,,,,,,,,,,,,,,Q,,27,SS,800000,Seahawks,2017
Malik McDowell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Tanner McEvoy,,,,,,,,Q,,,,,,,,,,,,Seahawks,2017
Robert Myers,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Rees Odhiambo,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,25,lt,553000,Seahawks,2017
Ronald Powell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
C.J. Prosise,,,,D,D,Q,D,Q,,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
Thomas Rawls,Q,,,,,,,,,,,,,,,,,,,Seahawks,2017
Jarran Reed,Q,,,,,,,,,Q,Q,,,,,,25,LDT,672256,Seahawks,2017
Paul Richardson,,,,,,,,,Q,,,,,,,,25,WR,1062659,Seahawks,2017
Sheldon Richardson,,,,,,,,Q,Q,,,,,,,,27,RDT,8069000,Seahawks,2017
Justin Senior,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2017
DeShawn Shead,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,Seahawks,2017
Richard Sherman,Q,Q,,,,,,,Q,IR,IR,IR,IR,IR,IR,IR,29,LCB,11431000,Seahawks,2017
Marcus Smith,,,,,,Q,Q,,O,,,,,,,,,,,Seahawks,2017
Earl Thomas,,,,,,,,O,D,,,Q,,,,,,,,Seahawks,2017
Neiko Thorpe,,,O,Q,,,,,,,,,,,,,,,,Seahawks,2017
Nick Vannett,,,,,,,,,,,,,,,Q,Q,,,,Seahawks,2017
Bobby Wagner,,,,,,,,Q,,,Q,Q,,Q,,Q,,,,Seahawks,2017
Michael Wilhoite,D,,,,Q,,,,,O,Q,,,,,,31,LLB,800000,Seahawks,2017
Luke Willson,,,,,,,,,,,,,,,,Q,27,te,1000000,Seahawks,2017
K.J. Wright,,,,,,,,,,,,,,D,,,28,RLB,5800000,Seahawks,2017
