Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Kenny Anunike,O,O,Q,P,,P,,,,,,,,,,,,,,Broncos,2015
Marvin Austin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2015
Omar Bolden,P,D,Q,P,P,P,P,,,,,,IR,IR,IR,IR,,,,Broncos,2015
David Bruton,,P,,,,,,,,P,,,Q,P,IR,IR,,,,Broncos,2015
Ryan Clady,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2015
Owen Daniels,,,,P,P,P,P,P,P,P,P,P,P,P,P,P,33.0,TE,2750000.0,Broncos,2015
Todd Davis,,,,Q,,,,,,,,,,Q,Q,P,,,,Broncos,2015
Vernon Davis,,,,,,,,,,,,,Q,,,,,,,Broncos,2015
Lorenzo Doss,,,,,,,,,,,,P,,,,,,,,Broncos,2015
Jeff Heuerman,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2015
Malik Jackson,,Q,,,,,,,,,,,,P,,,25.0,RDE,1595403.0,Broncos,2015
Cody Latimer,,,,,O,P,,,,,,P,,P,,,,,,Broncos,2015
Peyton Manning,,P,P,P,P,P,,P,P,O,O,O,O,O,O,P,39.0,QB,17500000.0,Broncos,2015
Lerentee McCray,Q,P,P,,,,,,,,,,,O,P,P,,,,Broncos,2015
Jordan Norwood,,,,,,,Q,O,P,,,,,,,,29.0,wr,745000.0,Broncos,2015
Brock Osweiler,,,,,,,,,,,,P,,,P,P,25.0,qb,1118944.0,Broncos,2015
Shane Ray,,,,,,,O,O,P,P,,,P,,,,,,,Broncos,2015
Ty Sambrailo,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2015
Darian Stewart,,Q,P,,,,,,,,,,P,Q,Q,P,27.0,FS,1750000.0,Broncos,2015
Demaryius Thomas,,P,,,P,Q,,,,,,,,P,,P,28.0,WR,13200000.0,Broncos,2015
Danny Trevathan,,,,,,,,,,P,,,O,P,,,25.0,RILB,1568018.0,Broncos,2015
T.J. Ward,,,,,,,,,,,,O,O,O,Q,Q,29.0,SS,7514705.0,Broncos,2015
DeMarcus Ware,,,,,P,O,P,P,O,O,O,O,P,P,P,,,,,Broncos,2015
Kayvon Webster,,,D,P,,,,,,,,,,,,,,,,Broncos,2015
Sylvester Williams,,,,,,,,,,,,O,P,P,,,27.0,NT,2067750.0,Broncos,2015
Derek Wolfe,,,,,,,,,,P,,,,,,,25.0,LDE,1397881.0,Broncos,2015
