Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Joe Barksdale,,,Q,Q,Q,Q,Q,D,Q,O,Q,,,,Q,,29.0,RT,4500000.0,Chargers,2017
Asante Cleveland,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Chris Hairston,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Hunter Henry,,,,,,,,,,,,,,,IR,IR,23.0,TE,740014.0,Chargers,2017
Dontrelle Inman,Q,Q,,,,,,,,,,,,,,,,,,Chargers,2017
Rayshawn Jenkins,,O,,,,,,,,,,,,,,,,,,Chargers,2017
Forrest Lamp,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Chris Landrum,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Corey Liuget,,,,,,,Q,Q,,,Q,Q,Q,,O,Q,27.0,RDT,8000000.0,Chargers,2017
Charmeachealle Moore,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Nick Novak,,,,,,,,,,,,Q,IR,IR,IR,IR,,,,Chargers,2017
Russell Okung,,,,,,,,,,,Q,,,,Q,Q,,,,Chargers,2017
Branden Oliver,,,,,O,Q,,,,,,,,,,,,,,Chargers,2017
James Onwualu,,,,,,,,,,D,Q,,,,,,,,,Chargers,2017
Denzel Perryman,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,O,Q,25.0,RLB,831724.0,Chargers,2017
Adrian Phillips,,,,,,,Q,,,,,,,,,O,,,,Chargers,2017
Hayes Pullard,,,Q,Q,,,,,Q,D,Q,,,,,,25.0,MLB,615000.0,Chargers,2017
Matt Slauson,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,31.0,lg,2000000.0,Chargers,2017
Darrell Stuckey,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Jason Verrett,,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2017
Andre Williams,,,,,,,,,,,,,,IR,IR,IR,,,,Chargers,2017
Mike Williams,IR,O,O,O,O,Q,,,,,Q,O,Q,,,,,,,Chargers,2017
