Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Danny Amendola,,,,,,,,,,,Q,Q,Q,P,Q,Q,30.0,wr,3116666.0,Patriots,2015
LeGarrette Blount,,,,,,,,,,,,,,IR,IR,IR,29.0,rb,955882.0,Patriots,2015
Alan Branch,,,,,,,,,,P,P,P,,,,,31.0,LDT,2150000.0,Patriots,2015
Tarell Brown,,,,P,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Marcus Cannon,,,,,,O,O,O,O,Q,P,P,P,,,,27.0,RT,2616666.0,Patriots,2015
Justin Coleman,,,,,,,,,Q,O,O,Q,Q,P,P,O,,,,Patriots,2015
Jamie Collins,,,,,,,,,O,O,D,Q,,,,,,,,Patriots,2015
A.J. Derby,,,,,,,,,,,,,,,,,,,,Patriots,2015
James Develin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Aaron Dobson,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Dominique Easley,,D,Q,,,,,,,,,Q,,IR,IR,IR,,,,Patriots,2015
Julian Edelman,,,,,,,,P,P,O,O,O,O,D,D,O,29.0,WR,4656250.0,Patriots,2015
Darius Fleming,,,,,,,,,,,,,,,,,,,,Patriots,2015
Dane Fletcher,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Trey Flowers,Q,P,P,Q,Q,Q,P,,,,,IR,IR,IR,IR,IR,,,,Patriots,2015
Jonathan Freeny,,,,,,,,,,,,,,O,O,O,26.0,llb,1000000.0,Patriots,2015
Brandon Gibson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Rob Gronkowski,,,,,,,,,,,,O,Q,P,,,,,,Patriots,2015
Duron Harmon,,,,,,,,,P,,,,,,,,24.0,db,724000.0,Patriots,2015
Dont'a Hightower,,,P,,Q,Q,P,,,,,Q,Q,Q,Q,O,25.0,RLB,2457637.0,Patriots,2015
Rufus Johnson,,,,,,IR,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Chandler Jones,,,,,,,,,,P,P,P,P,P,P,O,,,,Patriots,2015
Chris Jones,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Brandon LaFell,IR,IR,IR,IR,IR,,,,,,,,,,Q,Q,29.0,wr,3500000.0,Patriots,2015
Dion Lewis,,,,,Q,Q,Q,P,IR,IR,IR,IR,IR,IR,IR,IR,25.0,RB,585000.0,Patriots,2015
Eric Martin,,,,,,,,,,,,,,O,,,,,,Patriots,2015
Devin McCourty,,,,,,,,,,,,,P,Q,Q,Q,28.0,FS,6000000.0,Patriots,2015
Rob Ninkovich,,,,,,,,,,,,,,,,Q,31.0,LDE,4750000.0,Patriots,2015
Darryl Roberts,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Jabaal Sheard,,,,,,O,O,O,Q,P,,,,,,,,,,Patriots,2015
Nate Solder,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Bryan Stork,IR,IR,IR,IR,IR,IR,IR,,,,,,,P,,,25.0,c,545955.0,Patriots,2015
Brian Tyms,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
Sebastian Vollmer,,,,,,,,,O,Q,,,,,,O,31.0,LT,7020833.0,Patriots,2015
Ryan Wendell,,O,O,P,,,,D,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2015
