Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Joique Bell,,,,O,O,Q,P,P,,P,,,,,,,29.0,rb,3500000.0,Lions,2015
Don Carey,,,P,,,,,,,Q,Q,,,,,,,,,Lions,2015
Alex Carter,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
Eric Ebron,P,,,,O,O,P,,,,P,,,Q,,,22.0,TE,2783898.0,Lions,2015
Andre Fluellen,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
Jason Jones,,,,P,,P,P,,,P,,,,,,D,29.0,LDE,3983333.0,Lions,2015
Darren Keyton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
DeAndre Levy,IR,IR,IR,IR,P,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
Rashean Mathis,,,,,P,,,IR,O,IR,IR,IR,IR,IR,IR,IR,35.0,rcb,1625000.0,Lions,2015
Lance Moore,,,,,P,,,,,,,O,Q,P,,,32.0,WR,665000.0,Lions,2015
Haloti Ngata,,Q,,,O,O,P,,,,,,,Q,Q,Q,31.0,RDT,8500000.0,Lions,2015
Michael Ola,,,,,,,,,,,,,Q,Q,Q,Q,27.0,RT,,Lions,2015
Chris Owens,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,Lions,2015
Brandon Pettigrew,,O,O,O,P,,O,P,,,,,,IR,IR,IR,30.0,TE,3800000.0,Lions,2015
Caraun Reid,O,Q,,,,,,,,,Q,Q,Q,,Q,,24.0,LDT,557220.0,Lions,2015
Corey Robinson,,,,D,P,,,,,,,,,,,,,,,Lions,2015
Darius Slay,,P,,,P,P,,,P,,Q,,,,,,24.0,LCB,1442537.0,Lions,2015
Travis Swanson,,,,,,,,,,,,Q,Q,,,O,24.0,C,699868.0,Lions,2015
Darryl Tapp,,,,,,P,,,,,,,,,,,,,,Lions,2015
Tyrunn Walker,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
Larry Warford,O,P,P,Q,Q,P,,,,,,Q,,,Q,,24.0,RG,849250.0,Lions,2015
Josh Wilson,,,,Q,,,Q,,P,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
Gabe Wright,,,,,,,,,,O,Q,P,,,,,,,,Lions,2015
Zach Zenner,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Lions,2015
