Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Quincy Adeboyejo,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Anthony Averett,,,O,O,O,O,Q,Q,,,,,,,,,,,,Ravens,2018
Bam Bradley,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Maurice Canady,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,Ravens,2018
Alex Collins,,,,,,,,,Q,,IR,Q,IR,IR,IR,IR,24.0,RB,630000.0,Ravens,2018
Kenneth Dixon,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,Ravens,2018
DeShon Elliott,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Joe Flacco,,,,,,,,,,D,O,D,Q,Q,,,33.0,QB,12000000.0,Ravens,2018
Willie Henry,O,O,O,O,Q,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Jaylen Hill,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Marlon Humphrey,,,,,,,Q,O,Q,,,,Q,Q,,,22.0,RCB,1003522.0,Ravens,2018
Hayden Hurst,O,O,O,Q,Q,,,,,,,,,,,,,,,Ravens,2018
James Hurst,,,,,,,Q,O,O,O,O,D,Q,,,,27.0,RT,1000000.0,Ravens,2018
Bennett Jackson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Stanley Jean-Baptiste,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Tony Jefferson,,,,,,,,,Q,Q,,O,D,Q,,,26.0,SS,1000000.0,Ravens,2018
Matt Judon,,,Q,,,,,,,,,,,,Q,,26.0,ROLB,630000.0,Ravens,2018
Alex Lewis,,,,,Q,,O,D,Q,,Q,,Q,D,Q,Q,26.0,LG,630000.0,Ravens,2018
Steven Moore,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Jaleel Scott,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Greg Senat,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Za'Darius Smith,,,,,Q,,,,,,,,,,,,26.0,ROLB,1907000.0,Ravens,2018
Ronnie Stanley,,,Q,Q,,,,,O,Q,,,,,,,24.0,LT,2312212.0,Ravens,2018
Terrell Suggs,,,,Q,,,,,,,,,,,,Q,36.0,LOLB,4000000.0,Ravens,2018
Alex Thompson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
De'Lance Turner,,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Kaare Vedvik,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Ravens,2018
Tim Williams,,,,,O,Q,,,O,O,Q,Q,Q,Q,,,,,,Ravens,2018
