Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Rodney Anderson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Cethan Carter,,,,,,,,,,,,O,,,,,,,,Bengals,2019
Darqueze Dennard,PUP,PUP,PUP,PUP,PUP,PUP,PUP,O,,,,,,Q,,,28.0,cb,1500000.0,Bengals,2019
Jeff Driskel,IR,IR,,,,,,,,,,,,,,,,,,Bengals,2019
O'Shea Dugas,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Carlos Dunlap,,,,,,O,D,,,,,,,,,,30.0,LDE,3100000.0,Bengals,2019
Ryan Glasgow,,,O,O,,O,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Cordy Glenn,O,O,O,O,O,O,O,O,Q,,,,,,,,30.0,lt,7250000.0,Bengals,2019
A.J. Green,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,IR,,,,Bengals,2019
Sam Hubbard,,,,,,,,,,,,,O,,,,24.0,LOLB,640000.0,Bengals,2019
William Jackson III,,,,,,,O,,,,,,,,,IR,27.0,RCB,1773497.0,Bengals,2019
Dre Kirkpatrick,,,,,,,O,O,O,O,IR,IR,IR,IR,IR,IR,30.0,lcb,9150000.0,Bengals,2019
Carl Lawson,,,D,D,,,O,O,,,,,,,,,,,,Bengals,2019
John Miller,,,,,,,O,Q,,,,,,,O,,26.0,G,900000.0,Bengals,2019
Stanley Morgan Jr.,,,,,,,,,,,Q,,,,,D,,,,Bengals,2019
Darius Phillips,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,Bengals,2019
Alex Redmond,,,,,,,,,O,O,,O,IR,IR,IR,IR,,,,Bengals,2019
John Ross,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,24.0,WR,2020988.0,Bengals,2019
Drew Sample,,,,,,,,,,O,O,O,IR,IR,IR,IR,,,,Bengals,2019
Niles Scott,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
Andre Smith,,,Q,,,O,O,Q,,,,,,,,,32.0,LT,1030000.0,Bengals,2019
Auden Tate,D,,,,,,,,,,Q,,,IR,IR,IR,22.0,WR,570000.0,Bengals,2019
B.W. Webb,,,O,,,,,,,,,,,,,,29.0,CB,1000000.0,Bengals,2019
Jonah Williams,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,Bengals,2019
Trayveon Williams,O,Q,,,,,,,,,,,,,,,,,,Bengals,2019
Brandon Wilson,,,,,,,,,,,,,IR,IR,IR,IR,,,,Bengals,2019
Renell Wren,,,,,,,,,,,,,,IR,IR,IR,,,,Bengals,2019
Kerry Wynn,,,O,O,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2019
