Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Richard Ash,IR,IR,IR,IR,IR,,,,,,,,,,Q,Q,,,,Cowboys,2017
Chidobe Awuzie,,,O,Q,,O,O,O,Q,,,,,,,,22.0,db,465000.0,Cowboys,2017
Dan Bailey,,,,,,,O,O,O,O,Q,,,,,,,,,Cowboys,2017
Dez Bryant,,,,,,,,,Q,,,,,,,,29.0,WR,13000000.0,Cowboys,2017
Nolan Carroll,,,O,Q,Q,,,,,,,,,,,,,,,Cowboys,2017
Maliek Collins,,,,,,,Q,Q,Q,Q,Q,Q,Q,Q,,,22.0,LDT,612500.0,Cowboys,2017
Justin Durant,,,,,,Q,Q,IR,IR,,,O,Q,O,IR,IR,,,,Cowboys,2017
Zac Dysert,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Rico Gathers,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Connor Hamlett,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Anthony Hitchens,O,O,O,Q,,,,,,,Q,Q,,,,,25.0,MLB,1797000.0,Cowboys,2017
David Irving,,,,,,,,,,,,,Q,O,O,O,,,,Cowboys,2017
Sean Lee,,,,Q,Q,,,,,O,O,O,,Q,,,31.0,RLB,1300000.0,Cowboys,2017
John Lotulelei,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Benson Mayowa,,,,,,,,,,,,,,,Q,O,,,,Cowboys,2017
Brian Price,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Orlando Scandrick,,O,,,,,,,,,,,IR,IR,IR,IR,30.0,RCB,3000000.0,Cowboys,2017
Tyron Smith,,,,,Q,,,,Q,Q,Q,Q,Q,Q,Q,IR,,,,Cowboys,2017
Charles Tapper,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Duke Thomas,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Josh Thomas,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
Corey Washington,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cowboys,2017
