Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Eric Berry,D,D,D,D,D,D,D,D,D,D,D,Q,Q,Q,,Q,,,,Chiefs,2018
Jordan Devey,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Step Durham,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Laurent Duvernay-Tardif,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,27.0,rg,3310000.0,Chiefs,2018
Alex Ellis,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Cameron Erving,,,,,,,,,,Q,,,,D,,,26.0,LG,1720781.0,Chiefs,2018
Dee Ford,,,,,Q,,,,,,,,,,,,,,,Chiefs,2018
Dillon Gordon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Demetrius Harris,,,,,,,,,,,,,Q,,,,,,,Chiefs,2018
Justin Houston,,,,,,D,D,D,Q,Q,,,,,,,29.0,ROLB,14750000.0,Chiefs,2018
Akeem Hunt,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Tejan Koroma,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
J.D. Moore,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Mitch Morse,,,,,,,O,O,O,O,O,,,,,,26.0,C,1047239.0,Chiefs,2018
Eric Murray,,,,,,O,Q,,,,,,,,,,24.0,SS,630000.0,Chiefs,2018
Ben Niemann,,O,D,,,,,,,,,,,,,,,,,Chiefs,2018
Dorian O'Daniel,,,,,,,,,,,,,,,,,,,,Chiefs,2018
Byron Pringle,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Keith Reaser,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Terrance Smith,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Daniel Sorensen,IR,IR,IR,IR,IR,IR,IR,IR,IR,Q,,,,,,,,,,Chiefs,2018
De'Anthony Thomas,,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Spencer Ware,,,Q,,,,,,,,,,,D,D,Q,,,,Chiefs,2018
Sammy Watkins,,,,,Q,,,,,Q,Q,O,D,O,O,O,25.0,WR,790000.0,Chiefs,2018
Armani Watts,,,,,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2018
Darrel Williams,,,,,,,,,,,,,,,,Q,,,,Chiefs,2018
Frank Zombo,,,,,,,,,O,Q,,,,,,,,,,Chiefs,2018
