Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Matt Barkley,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Brandon Bell,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,,,,,,,,Bengals,2018
Giovani Bernard,,,,,O,O,O,O,Q,,,,,,,,,,,Bengals,2018
Tyler Boyd,,,,,,,,,,,,,,,IR,IR,24.0,WR,787179.0,Bengals,2018
Preston Brown,,Q,Q,,,,,,,IR,IR,IR,IR,IR,IR,IR,26.0,MLB,1000000.0,Bengals,2018
Vontaze Burfict,IR,IR,IR,IR,,,,O,O,Q,,,O,O,Q,O,28.0,RLB,3810000.0,Bengals,2018
Tra Carson,,,IR,IR,IR,IR,IR,IR,,IR,,IR,IR,IR,IR,IR,,,,Bengals,2018
Cethan Carter,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Cody Core,D,D,,,,,,,,,,,,,,,,,,Bengals,2018
Andy Dalton,,,,,,,,,,,,IR,IR,IR,IR,IR,31.0,QB,13700000.0,Bengals,2018
Darqueze Dennard,,,,,,,O,O,O,,,,,,,,27.0,DB,8526000.0,Bengals,2018
Tyler Eifert,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Jordan Evans,,,,,,,,,,,,,,,IR,IR,23.0,rlb,555000.0,Bengals,2018
Jake Fisher,,,,,,,,,,,,IR,IR,IR,IR,IR,,,,Bengals,2018
Ryan Glasgow,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Cordy Glenn,,,,,,,,,,,Q,D,O,Q,,,29.0,LT,9250000.0,Bengals,2018
A.J. Green,,,,,,,,,O,D,Q,,IR,IR,IR,IR,30.0,WR,10550000.0,Bengals,2018
Davontae Harris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,,,,,,Bengals,2018
Trayvon Henderson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Ryan Hewitt,IR,IR,,,IR,,,,IR,IR,IR,,,,,,,,,Bengals,2018
Malik Jefferson,,,,,,,,,,,,,,,IR,IR,,,,Bengals,2018
Michael Johnson,,,Q,,,,,,,,,,,Q,,,31.0,RDE,4550000.0,Bengals,2018
Dre Kirkpatrick,,,,,,,,,,Q,Q,,O,Q,,IR,29.0,LCB,4750000.0,Bengals,2018
Tyler Kroft,,,,,,IR,IR,IR,IR,O,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Carl Lawson,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Javarius Leamon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Josh Malone,,,,,,,,,O,O,O,O,Q,,,,,,,Bengals,2018
Tony McRae,,,,,,,,,,,,O,O,Q,O,O,,,,Bengals,2018
Joe Mixon,,,O,O,,,,,,,,,,,,,22.0,RB,712735.0,Bengals,2018
Cedric Ogbuehi,,,,,,Q,,,,,,,,,,,,,,Bengals,2018
Billy Price,,,O,O,O,O,O,D,,,,,,,,,24.0,C,480000.0,Bengals,2018
Alex Redmond,,,,,,,,,D,,,,,,,,23.0,RG,555000.0,Bengals,2018
John Ross,,,,,O,Q,,O,,Q,,,,,,,23.0,WR,1242994.0,Bengals,2018
KeiVarae Russell,,,,,,,,,,,,,,D,,,,,,Bengals,2018
Mason Schreck,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Rod Taylor,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Josh Tupou,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Nick Vigil,,,,,,,O,O,O,O,O,,,,,,25.0,LLB,630000.0,Bengals,2018
Adolphus Washington,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Bengals,2018
Christian Westerman,IR,IR,,,,,,,,,,,,,,,,,,Bengals,2018
