Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Colt Anderson,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,Bills,2017
Sam Barrington,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2017
Kelvin Benjamin,,,,,,,,,,,Q,O,,Q,Q,,26.0,WR,1000000.0,Bills,2017
Travaris Cadet,,,,,,,,,,,,,,,,IR,,,,Bills,2017
Charles Clay,,,,,,O,O,O,Q,Q,Q,Q,,,,,28.0,TE,4500000.0,Bills,2017
Marcell Dareus,,,O,,,,,,,,,,,,,,,,,Bills,2017
Patrick DiMarco,,,,,,,,,,,,Q,,,,,28.0,FB,1300000.0,Bills,2017
E.J. Gaines,,,,,Q,Q,O,O,Q,,,,,,Q,,25.0,RCB,1797000.0,Bills,2017
Cordy Glenn,,,O,O,Q,,,,IR,IR,IR,IR,IR,O,IR,IR,28.0,lt,9000000.0,Bills,2017
Andre Holmes,,,,,,,,,,,,,,,IR,IR,,,,Bills,2017
Jerry Hughes,,,,,,,,,,Q,,,,,,,29.0,RDE,5400000.0,Bills,2017
Ramon Humber,,,,,O,O,O,Q,,,,,,,,,30.0,RLB,900000.0,Bills,2017
Taiwan Jones,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2017
Shaq Lawson,,,,Q,,,,,,,,,IR,IR,IR,IR,23.0,LDE,917226.0,Bills,2017
Jordan Matthews,,,,,O,Q,,,,Q,Q,Q,IR,IR,IR,IR,25.0,wr,1094900.0,Bills,2017
Conor McDermott,,,,,,,,,,,,Q,,,,,,,,Bills,2017
John Miller,,,,,,,,,,O,O,O,O,O,Q,,,,,Bills,2017
Nick O'Leary,,,,,,,,,,,,Q,,,Q,,,,,Bills,2017
Nathan Peterman,,,,,,,,,,,,,,O,,,,,,Bills,2017
Deonte Thompson,,,,,,,,,,,Q,,,,,Q,28.0,WR,501471.0,Bills,2017
Mike Tolbert,,,,,,,,,,O,O,O,,,,,,,,Bills,2017
Keith Towbridge,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2017
Kyle Williams,,,,,,,,,,,,,Q,,Q,,34.0,LDT,6300000.0,Bills,2017
Jerel Worthy,O,O,O,,,,,,,,,,,,,,,,,Bills,2017
Shareece Wright,,,,,Q,,,,,,,,,,,O,30.0,rcb,800000.0,Bills,2017
T.J. Yates,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,,,,,Bills,2017
