Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Danny Amendola,,O,Q,,,,,Q,Q,Q,Q,,,,,,32.0,WR,1250000.0,Patriots,2017
David Andrews,,,,,,,,,,O,O,Q,,,,,25.0,C,615000.0,Patriots,2017
Martellus Bennett,,,,,,,,,Q,Q,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Alan Branch,,,,,IR,,,,,,,,,O,O,O,33.0,LDT,1750000.0,Patriots,2017
Malcom Brown,,,,,,,,O,O,Q,Q,,,,,,,,,Patriots,2017
Rex Burkhead,,,O,D,O,Q,,,,,,,,,O,O,,,,Patriots,2017
Marcus Cannon,,Q,Q,Q,Q,,,Q,IR,IR,IR,IR,IR,IR,IR,IR,29.0,RT,1350000.0,Patriots,2017
Keionta Davis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Phillip Dorsett,,,Q,,,,,,,,,,,,,,,,,Patriots,2017
Nate Ebner,Q,Q,Q,,,,,,,,,IR,IR,IR,IR,IR,,,,Patriots,2017
Julian Edelman,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Chase Farris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Trey Flowers,,,,,,,,,,,,Q,Q,Q,,,24.0,RDE,615000.0,Patriots,2017
Antonio Garcia,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Mike Gillislee,,,,,,,,,,,,,Q,,,O,,,,Patriots,2017
Stephon Gilmore,,,Q,,Q,,O,Q,Q,,,,Q,Q,,,27.0,RCB,4500000.0,Patriots,2017
Lawrence Guy,,,,,,,,Q,,,,,,,,,27.0,LDE,900000.0,Patriots,2017
David Harris,,,,,,,,,,,,,,Q,,,33.0,RLB,1000000.0,Patriots,2017
Dont'a Hightower,,O,Q,Q,Q,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Chris Hogan,,,Q,,,,,,O,O,O,O,Q,Q,Q,Q,30.0,WR,2500000.0,Patriots,2017
Andrew Jelks,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Cyrus Jones,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Harvey Langi,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Matt Lengel,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,,,,Patriots,2017
Dion Lewis,,,,,,,,,,,,,Q,,,,27.0,RB,1200000.0,Patriots,2017
Shea McClellin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Devin McCourty,,Q,,,,,,,,,,,,,,Q,30.0,FS,6500000.0,Patriots,2017
Malcolm Mitchell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Derek Rivers,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Eric Rowe,,,Q,Q,O,O,O,O,Q,Q,Q,Q,Q,,,,,,,Patriots,2017
Matthew Slater,Q,O,Q,Q,Q,,,,,O,Q,Q,Q,Q,Q,Q,,,,Patriots,2017
Vincent Valentine,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Patriots,2017
Kyle Van Noy,,,,,,,,,,,,Q,O,Q,Q,Q,26.0,LLB,990741.0,Patriots,2017
